event_id,customer_id,event_type,event_date,sku_collection,channel,amount
96c6d755,CUST-00122,site_visit,2025-02-09,,showroom_walkin,
61d7031c,CUST-00122,visualizer_use,2025-02-12,Natural Press - Oatmeal,showroom_walkin,
4488c824,CUST-00122,sample_request,2025-02-21,Original Ceramic - Sage,showroom_walkin,
5baacf80,CUST-00122,purchase,2025-03-12,Natural Press - Sable,showroom_walkin,1040.57
db9f466a,CUST-00123,site_visit,2024-12-22,,trade_show,
b4c5f5a5,CUST-00123,visualizer_use,2024-12-31,Thin Brick - Weathered White,trade_show,
f35a7bc7,CUST-00123,sample_request,2024-12-25,Natural Press - Fog,trade_show,
875dbdf7,CUST-00123,sample_request,2025-01-21,Original Ceramic - Clamshell,trade_show,
870ada98,CUST-00123,purchase,2025-01-27,Thin Brick - Weathered White,trade_show,1235.0
080a01a3,CUST-00124,site_visit,2025-07-22,,email_capture,
d7d725d7,CUST-00124,visualizer_use,2025-07-27,Original Ceramic - Aegean,email_capture,
550106fc,CUST-00124,sample_request,2025-07-26,Glass - Seaglass,email_capture,
38415488,CUST-00125,site_visit,2024-06-20,,referral,
7eaf87fd,CUST-00125,visualizer_use,2024-06-24,Original Ceramic - Clamshell,referral,
d07b836a,CUST-00125,sample_request,2024-06-30,Thin Brick - Terracotta,referral,
07f63986,CUST-00125,purchase,2024-07-24,Natural Press - Fog,referral,1485.16
0d9df24c,CUST-00126,site_visit,2024-09-10,,paid_social,
7f815ed2,CUST-00126,visualizer_use,2024-09-11,Natural Press - Oatmeal,paid_social,
69ca52fa,CUST-00126,sample_request,2024-09-22,Thin Brick - Weathered White,paid_social,
ad8639aa,CUST-00126,purchase,2024-11-07,Natural Press - Oatmeal,paid_social,594.93
64b2f35b,CUST-00127,site_visit,2024-10-26,,organic_search,
3c049041,CUST-00127,sample_request,2024-11-08,Original Ceramic - Aegean,organic_search,
e07a999a,CUST-00127,sample_request,2024-11-17,Natural Press - Oatmeal,organic_search,
9dc2ef74,CUST-00127,purchase,2024-12-05,Thin Brick - Charcoal,organic_search,1559.87
180af8d9,CUST-00128,site_visit,2024-04-05,,organic_search,
a05e198e,CUST-00128,sample_request,2024-04-05,Thin Brick - Terracotta,organic_search,
e45fae39,CUST-00129,site_visit,2024-08-04,,paid_social,
a23b0130,CUST-00129,sample_request,2024-08-14,Thin Brick - Charcoal,paid_social,
c2bb9be0,CUST-00130,site_visit,2025-03-14,,organic_search,
4b482ca6,CUST-00130,purchase,2025-04-13,Natural Press - Fog,organic_search,750.54
b9d7bdb7,CUST-00131,site_visit,2025-05-03,,organic_search,
445bbf42,CUST-00132,site_visit,2024-03-13,,organic_search,
4757759f,CUST-00132,sample_request,2024-03-17,Thin Brick - Charcoal,organic_search,
21abee3d,CUST-00132,purchase,2024-05-04,Natural Press - Fog,organic_search,629.76
7d88c905,CUST-00132,repeat_purchase,2024-10-16,Glass - Midnight,organic_search,1100.9
223b7109,CUST-00133,site_visit,2024-05-06,,organic_search,
c740ee04,CUST-00133,visualizer_use,2024-05-16,Original Ceramic - Sage,organic_search,
fb92ca7b,CUST-00133,sample_request,2024-05-16,Thin Brick - Weathered White,organic_search,
1b8de3db,CUST-00133,purchase,2024-07-04,Natural Press - Oatmeal,organic_search,1626.16
88076b42,CUST-00134,site_visit,2024-09-02,,architect_referral,
81686645,CUST-00134,visualizer_use,2024-09-07,Natural Press - Fog,architect_referral,
035aebf1,CUST-00134,sample_request,2024-09-16,Thin Brick - Weathered White,architect_referral,
2c959be0,CUST-00134,sample_request,2024-10-06,Original Ceramic - Sage,architect_referral,
bf6db47f,CUST-00134,project_upload,2024-09-28,,architect_referral,
55a39123,CUST-00134,purchase,2024-11-12,Natural Press - Sable,architect_referral,11671.81
402aa66e,CUST-00135,site_visit,2024-06-05,,referral,
73e20f60,CUST-00135,visualizer_use,2024-06-10,Glass - Seaglass,referral,
4d6f2647,CUST-00135,sample_request,2024-06-18,Thin Brick - Charcoal,referral,
df054332,CUST-00136,site_visit,2024-02-26,,organic_search,
e1d4416e,CUST-00136,sample_request,2024-03-13,Thin Brick - Terracotta,organic_search,
f8fb4973,CUST-00137,site_visit,2024-03-06,,referral,
a6d75dfc,CUST-00137,sample_request,2024-03-14,Original Ceramic - Sage,referral,
b8a73ed7,CUST-00137,sample_request,2024-04-11,Glass - Champagne,referral,
05b743de,CUST-00137,project_upload,2024-04-20,,referral,
c5de257e,CUST-00137,purchase,2024-03-30,Original Ceramic - Aegean,referral,6459.27
7c310ef2,CUST-00138,site_visit,2024-11-23,,paid_social,
bd0cadf6,CUST-00138,visualizer_use,2024-11-26,Glass - Champagne,paid_social,
9ded8712,CUST-00139,site_visit,2024-03-29,,showroom_walkin,
fbe9aeec,CUST-00139,visualizer_use,2024-04-03,Thin Brick - Weathered White,showroom_walkin,
a4e5cee4,CUST-00140,site_visit,2024-01-07,,referral,
8add4645,CUST-00140,purchase,2024-02-16,Glass - Seaglass,referral,25598.15
7c52bece,CUST-00141,site_visit,2025-06-16,,email_capture,
dba026e9,CUST-00141,visualizer_use,2025-06-18,Thin Brick - Charcoal,email_capture,
05374a15,CUST-00141,sample_request,2025-06-18,Thin Brick - Weathered White,email_capture,
2c811ebe,CUST-00141,purchase,2025-07-11,Glass - Seaglass,email_capture,1591.28
ddfd920c,CUST-00142,site_visit,2025-04-22,,organic_search,
fae74ec5,CUST-00142,visualizer_use,2025-04-26,Original Ceramic - Sage,organic_search,
51d07c9a,CUST-00142,sample_request,2025-05-05,Thin Brick - Charcoal,organic_search,
0f62ba43,CUST-00142,purchase,2025-06-01,Thin Brick - Terracotta,organic_search,607.65
3e9cf361,CUST-00143,site_visit,2024-02-01,,email_capture,
fa804ffd,CUST-00143,visualizer_use,2024-02-03,Original Ceramic - Sage,email_capture,
057b3541,CUST-00143,sample_request,2024-02-15,Natural Press - Oatmeal,email_capture,
ffc09149,CUST-00144,site_visit,2024-03-07,,organic_search,
718eb2f8,CUST-00144,visualizer_use,2024-03-14,Original Ceramic - Aegean,organic_search,
5ed139a1,CUST-00144,sample_request,2024-03-17,Glass - Seaglass,organic_search,
c967b296,CUST-00144,sample_request,2024-04-12,Glass - Seaglass,organic_search,
725617b7,CUST-00144,project_upload,2024-04-02,,organic_search,
81379f35,CUST-00144,purchase,2024-03-26,Thin Brick - Weathered White,organic_search,16815.74
7eb7759d,CUST-00145,site_visit,2024-05-20,,organic_search,
9f979174,CUST-00146,site_visit,2025-07-11,,showroom_walkin,
3a6945ab,CUST-00146,visualizer_use,2025-07-15,Original Ceramic - Aegean,showroom_walkin,
664acc2a,CUST-00147,site_visit,2024-06-12,,email_capture,
efc7eb5f,CUST-00148,site_visit,2024-06-26,,trade_show,
33de6c06,CUST-00149,site_visit,2025-05-19,,email_capture,
e633f8ce,CUST-00149,visualizer_use,2025-05-27,Glass - Midnight,email_capture,
5a8c8468,CUST-00149,sample_request,2025-05-29,Natural Press - Oatmeal,email_capture,
46af8df9,CUST-00149,sample_request,2025-06-28,Natural Press - Fog,email_capture,
153e6bc9,CUST-00149,purchase,2025-06-14,Original Ceramic - Clamshell,email_capture,1221.25
609d19af,CUST-00150,site_visit,2025-02-09,,email_capture,
09ce29ed,CUST-00151,site_visit,2025-07-29,,organic_search,
03055f1f,CUST-00151,visualizer_use,2025-08-02,Original Ceramic - Clamshell,organic_search,
7d4e12a9,CUST-00151,sample_request,2025-07-30,Thin Brick - Terracotta,organic_search,
6c7d7466,CUST-00152,site_visit,2025-08-02,,trade_show,
8bf6ab74,CUST-00152,visualizer_use,2025-08-03,Thin Brick - Terracotta,trade_show,
15375ccd,CUST-00152,sample_request,2025-08-14,Natural Press - Fog,trade_show,
39b08486,CUST-00152,project_upload,2025-09-01,,trade_show,
871753b4,CUST-00152,purchase,2025-10-06,Original Ceramic - Clamshell,trade_show,12187.75
dfeda668,CUST-00153,site_visit,2025-08-14,,architect_referral,
b0acaa69,CUST-00153,visualizer_use,2025-08-16,Glass - Seaglass,architect_referral,
b5a7a271,CUST-00153,sample_request,2025-08-16,Glass - Champagne,architect_referral,
69398099,CUST-00154,site_visit,2024-06-17,,email_capture,
e8642b6d,CUST-00154,visualizer_use,2024-06-25,Thin Brick - Terracotta,email_capture,
8604bc49,CUST-00155,site_visit,2025-05-17,,referral,
b8278c43,CUST-00155,sample_request,2025-05-20,Original Ceramic - Aegean,referral,
7ece35d0,CUST-00155,purchase,2025-06-03,Glass - Seaglass,referral,831.69
55f8ec8a,CUST-00156,site_visit,2025-01-25,,paid_social,
23c26fb6,CUST-00156,sample_request,2025-01-29,Thin Brick - Terracotta,paid_social,
867a3f9f,CUST-00157,site_visit,2025-03-04,,architect_referral,
f1d27cd9,CUST-00157,sample_request,2025-03-20,Thin Brick - Weathered White,architect_referral,
4031c9ec,CUST-00157,sample_request,2025-04-18,Glass - Midnight,architect_referral,
39079775,CUST-00157,project_upload,2025-04-04,,architect_referral,
0ad19f98,CUST-00157,purchase,2025-05-09,Thin Brick - Charcoal,architect_referral,12562.36
5ef5c451,CUST-00158,site_visit,2025-02-10,,paid_social,
e1cfa2e1,CUST-00159,site_visit,2024-05-31,,paid_social,
96b98549,CUST-00159,sample_request,2024-06-09,Glass - Champagne,paid_social,
d30d15c6,CUST-00159,sample_request,2024-07-04,Glass - Midnight,paid_social,
29f040ac,CUST-00159,purchase,2024-07-16,Natural Press - Sable,paid_social,452.45
8a02f555,CUST-00160,site_visit,2024-08-31,,direct,
434b46bb,CUST-00160,sample_request,2024-09-08,Glass - Midnight,direct,
8a52f509,CUST-00160,purchase,2024-10-04,Glass - Midnight,direct,1763.91
1cc1f6cf,CUST-00161,site_visit,2025-02-20,,paid_social,
7b891527,CUST-00161,visualizer_use,2025-02-24,Thin Brick - Terracotta,paid_social,
409976c7,CUST-00161,sample_request,2025-02-23,Glass - Champagne,paid_social,
0e756350,CUST-00161,sample_request,2025-03-06,Original Ceramic - Aegean,paid_social,
5e500184,CUST-00161,purchase,2025-03-31,Natural Press - Fog,paid_social,470.78
a7e4040d,CUST-00162,site_visit,2024-02-01,,organic_search,
fffb3f1f,CUST-00162,sample_request,2024-02-06,Natural Press - Sable,organic_search,
aacddb2c,CUST-00162,sample_request,2024-02-23,Original Ceramic - Aegean,organic_search,
1c2ab43c,CUST-00162,purchase,2024-03-20,Natural Press - Oatmeal,organic_search,1491.76
918cb418,CUST-00163,site_visit,2024-01-10,,direct,
cc4936b1,CUST-00163,visualizer_use,2024-01-14,Thin Brick - Terracotta,direct,
9a03fc8d,CUST-00164,site_visit,2024-11-05,,organic_search,
8f8f6b13,CUST-00165,site_visit,2024-11-01,,trade_show,
d6d78741,CUST-00165,visualizer_use,2024-11-11,Thin Brick - Terracotta,trade_show,
25be5840,CUST-00166,site_visit,2025-02-17,,architect_referral,
209d82ba,CUST-00166,sample_request,2025-03-07,Natural Press - Oatmeal,architect_referral,
2a4c33e3,CUST-00167,site_visit,2025-07-25,,architect_referral,
5f445028,CUST-00168,site_visit,2024-08-16,,paid_social,
86a92646,CUST-00168,sample_request,2024-08-17,Thin Brick - Charcoal,paid_social,
42801957,CUST-00168,sample_request,2024-08-28,Glass - Champagne,paid_social,
5c5476c8,CUST-00168,purchase,2024-10-06,Natural Press - Sable,paid_social,934.34
4c7c16d7,CUST-00168,repeat_purchase,2025-01-25,Thin Brick - Weathered White,paid_social,745.47
aaf5715a,CUST-00169,site_visit,2024-07-03,,referral,
de5036a5,CUST-00169,sample_request,2024-07-08,Glass - Midnight,referral,
23b8f750,CUST-00169,sample_request,2024-07-26,Thin Brick - Charcoal,referral,
5f5785e4,CUST-00169,project_upload,2024-07-31,,referral,
5f210ae4,CUST-00169,purchase,2024-08-30,Original Ceramic - Aegean,referral,11079.81
c99ef081,CUST-00170,site_visit,2024-05-12,,referral,
fc2d53f6,CUST-00170,visualizer_use,2024-05-16,Glass - Midnight,referral,
5f4bec8c,CUST-00170,sample_request,2024-05-22,Glass - Champagne,referral,
24f6ab64,CUST-00170,purchase,2024-06-29,Natural Press - Oatmeal,referral,902.95
0b2b4d95,CUST-00171,site_visit,2024-01-23,,organic_search,
69695833,CUST-00171,visualizer_use,2024-02-02,Natural Press - Sable,organic_search,
55b15464,CUST-00171,sample_request,2024-02-02,Original Ceramic - Aegean,organic_search,
ae12f929,CUST-00171,sample_request,2024-02-07,Original Ceramic - Aegean,organic_search,
723bd552,CUST-00171,purchase,2024-03-06,Original Ceramic - Sage,organic_search,1022.04
82f4798e,CUST-00171,repeat_purchase,2024-10-29,Original Ceramic - Aegean,organic_search,1191.46
341a6ee1,CUST-00172,site_visit,2025-03-04,,architect_referral,
8bd6f34e,CUST-00172,sample_request,2025-03-12,Glass - Champagne,architect_referral,
9e0b9455,CUST-00172,sample_request,2025-03-22,Original Ceramic - Aegean,architect_referral,
116ee6d4,CUST-00172,purchase,2025-04-01,Glass - Midnight,architect_referral,1363.49
2def1954,CUST-00173,site_visit,2024-06-01,,trade_show,
23de695f,CUST-00173,sample_request,2024-06-02,Original Ceramic - Sage,trade_show,
dd097d97,CUST-00174,site_visit,2024-05-21,,organic_search,
cac4eefa,CUST-00174,visualizer_use,2024-05-27,Glass - Seaglass,organic_search,
052809bf,CUST-00175,site_visit,2024-06-19,,direct,
e60b94b8,CUST-00175,visualizer_use,2024-06-28,Glass - Midnight,direct,
524cfe28,CUST-00175,sample_request,2024-06-30,Glass - Midnight,direct,
bbb04923,CUST-00175,purchase,2024-08-19,Thin Brick - Terracotta,direct,1631.93
3a2e5e13,CUST-00176,site_visit,2024-11-17,,organic_search,
4d205908,CUST-00177,site_visit,2024-04-07,,referral,
0cd2b1e3,CUST-00178,site_visit,2024-06-09,,organic_search,
0a75bb4f,CUST-00178,sample_request,2024-06-16,Glass - Champagne,organic_search,
f7ecc08e,CUST-00179,site_visit,2024-01-19,,email_capture,
9cc5aab5,CUST-00180,site_visit,2025-04-12,,trade_show,
99b50a64,CUST-00181,site_visit,2024-08-15,,organic_search,
4315d234,CUST-00181,purchase,2024-09-01,Thin Brick - Terracotta,organic_search,1089.39
4d6f2a18,CUST-00182,site_visit,2024-12-12,,direct,
afb2a118,CUST-00182,visualizer_use,2024-12-19,Glass - Midnight,direct,
0061aed7,CUST-00182,sample_request,2024-12-21,Original Ceramic - Clamshell,direct,
39899a6f,CUST-00183,site_visit,2024-06-30,,email_capture,
9de3c5f2,CUST-00183,sample_request,2024-07-12,Glass - Seaglass,email_capture,
8389aa6c,CUST-00183,purchase,2024-08-09,Glass - Midnight,email_capture,1758.69
339817d3,CUST-00184,site_visit,2025-07-14,,direct,
5be1e505,CUST-00184,sample_request,2025-07-25,Thin Brick - Charcoal,direct,
bfe6d5fb,CUST-00184,purchase,2025-09-04,Natural Press - Fog,direct,1372.04
ed664ecc,CUST-00185,site_visit,2025-06-30,,architect_referral,
59766035,CUST-00185,sample_request,2025-07-05,Natural Press - Sable,architect_referral,
9f9f1313,CUST-00185,sample_request,2025-08-04,Natural Press - Sable,architect_referral,
a225bb4c,CUST-00185,project_upload,2025-08-01,,architect_referral,
e8f6d56b,CUST-00185,purchase,2025-08-24,Natural Press - Oatmeal,architect_referral,19799.92
9836599d,CUST-00186,site_visit,2024-02-18,,architect_referral,
07aec591,CUST-00186,sample_request,2024-02-26,Natural Press - Oatmeal,architect_referral,
3b5c9e7d,CUST-00187,site_visit,2024-07-20,,referral,
9da2c178,CUST-00187,visualizer_use,2024-07-28,Original Ceramic - Sage,referral,
52e1b05f,CUST-00187,sample_request,2024-07-27,Natural Press - Sable,referral,
edfe478a,CUST-00187,purchase,2024-08-24,Original Ceramic - Clamshell,referral,1052.86
759c9a85,CUST-00188,site_visit,2024-11-04,,direct,
d96e7b23,CUST-00189,site_visit,2025-07-10,,paid_social,
5394583a,CUST-00190,site_visit,2024-01-10,,referral,
2432e5f2,CUST-00191,site_visit,2024-04-26,,email_capture,
66bebb75,CUST-00191,sample_request,2024-05-12,Glass - Midnight,email_capture,
707732b4,CUST-00191,purchase,2024-05-24,Original Ceramic - Clamshell,email_capture,1727.5
905f3d27,CUST-00192,site_visit,2024-08-06,,referral,
b8b5b0f7,CUST-00192,sample_request,2024-08-08,Thin Brick - Terracotta,referral,
11231ba6,CUST-00192,purchase,2024-08-19,Natural Press - Sable,referral,475.98
0a2c19ef,CUST-00193,site_visit,2024-11-19,,paid_social,
59eb680b,CUST-00193,visualizer_use,2024-11-28,Original Ceramic - Aegean,paid_social,
a9c62082,CUST-00193,sample_request,2024-11-21,Natural Press - Fog,paid_social,
cf2b378b,CUST-00193,purchase,2024-12-03,Glass - Midnight,paid_social,794.12
e1278203,CUST-00193,repeat_purchase,2025-03-13,Original Ceramic - Clamshell,paid_social,993.51
6fb61cdc,CUST-00194,site_visit,2024-10-29,,architect_referral,
50e5ef8e,CUST-00194,visualizer_use,2024-11-07,Glass - Seaglass,architect_referral,
a7b98f1f,CUST-00194,sample_request,2024-10-31,Natural Press - Sable,architect_referral,
d2f22d58,CUST-00194,project_upload,2024-12-08,,architect_referral,
96752407,CUST-00194,purchase,2024-12-16,Natural Press - Oatmeal,architect_referral,22067.01
c6815012,CUST-00195,site_visit,2024-10-24,,referral,
3176d76b,CUST-00196,site_visit,2024-07-17,,organic_search,
85da0f1d,CUST-00196,visualizer_use,2024-07-26,Natural Press - Fog,organic_search,
14c1a154,CUST-00196,sample_request,2024-07-24,Original Ceramic - Clamshell,organic_search,
f9a91aa8,CUST-00196,sample_request,2024-08-21,Thin Brick - Charcoal,organic_search,
32a8c592,CUST-00196,purchase,2024-09-22,Thin Brick - Charcoal,organic_search,903.28
f240dde1,CUST-00197,site_visit,2024-06-28,,referral,
e5a677fb,CUST-00197,visualizer_use,2024-07-08,Original Ceramic - Sage,referral,
98d46dc3,CUST-00197,sample_request,2024-06-29,Glass - Champagne,referral,
4e9d4f32,CUST-00198,site_visit,2025-04-28,,email_capture,
43062914,CUST-00198,visualizer_use,2025-05-05,Glass - Champagne,email_capture,
ef115a48,CUST-00198,sample_request,2025-05-05,Natural Press - Fog,email_capture,
6beca347,CUST-00199,site_visit,2025-08-02,,organic_search,
3e2f4993,CUST-00199,sample_request,2025-08-17,Natural Press - Oatmeal,organic_search,
1b6b90b6,CUST-00199,sample_request,2025-08-28,Glass - Champagne,organic_search,
6eafba7c,CUST-00200,site_visit,2024-02-17,,email_capture,
96de8a1a,CUST-00201,site_visit,2025-01-22,,organic_search,
3f440cf6,CUST-00201,sample_request,2025-02-03,Natural Press - Fog,organic_search,
9aeafb43,CUST-00202,site_visit,2024-10-14,,organic_search,
ea924011,CUST-00202,sample_request,2024-10-24,Thin Brick - Terracotta,organic_search,
55a185cf,CUST-00203,site_visit,2024-06-13,,referral,
265f4013,CUST-00203,visualizer_use,2024-06-15,Glass - Champagne,referral,
93bee7ec,CUST-00204,site_visit,2024-03-28,,architect_referral,
261856e2,CUST-00204,sample_request,2024-04-15,Original Ceramic - Clamshell,architect_referral,
57d23254,CUST-00204,sample_request,2024-05-11,Natural Press - Fog,architect_referral,
d13c009f,CUST-00205,site_visit,2024-07-26,,organic_search,
34e4da2a,CUST-00205,visualizer_use,2024-08-02,Thin Brick - Weathered White,organic_search,
12013e22,CUST-00205,sample_request,2024-08-08,Glass - Champagne,organic_search,
c6250372,CUST-00205,purchase,2024-09-22,Original Ceramic - Aegean,organic_search,1155.0
bcc5bf71,CUST-00206,site_visit,2025-06-26,,organic_search,
eb12a490,CUST-00207,site_visit,2024-05-17,,organic_search,
b58b459b,CUST-00207,sample_request,2024-05-23,Original Ceramic - Aegean,organic_search,
509edf9e,CUST-00207,purchase,2024-05-30,Natural Press - Oatmeal,organic_search,925.04
527dcf3d,CUST-00208,site_visit,2025-08-01,,referral,
fc38131a,CUST-00208,sample_request,2025-08-06,Natural Press - Fog,referral,
ce151792,CUST-00209,site_visit,2024-05-01,,architect_referral,
d3a996d9,CUST-00209,sample_request,2024-05-18,Thin Brick - Weathered White,architect_referral,
c3905ea2,CUST-00209,sample_request,2024-06-12,Original Ceramic - Aegean,architect_referral,
