engagement_id,customer_id,campaign_type,sent_date,opened,clicked
fcf3d9b6,CUST-00183,post_purchase,2024-08-14,0,1
c8052588,CUST-00184,welcome,2025-07-15,0,0
a99abf21,CUST-00184,sample_followup,2025-07-28,1,0
26526777,CUST-00184,post_purchase,2025-09-09,0,0
a1a37f91,CUST-00185,welcome,2025-07-01,1,0
b60a10bd,CUST-00185,sample_followup,2025-07-08,0,0
d494ddb4,CUST-00185,project_nurture,2025-07-18,1,0
1a7912d5,CUST-00185,post_purchase,2025-08-29,0,0
e912f389,CUST-00186,welcome,2024-02-19,0,0
f5d88764,CUST-00186,sample_followup,2024-02-29,0,0
f73ebcb7,CUST-00186,reactivation,2024-05-24,0,0
d3ffe9b2,CUST-00187,welcome,2024-07-21,0,0
64bc1d0f,CUST-00187,sample_followup,2024-07-30,0,0
d1bec1b9,CUST-00187,post_purchase,2024-08-29,1,0
e36b9d5f,CUST-00188,welcome,2024-11-05,1,0
384c1ed4,CUST-00189,welcome,2025-07-11,0,0
d0d058a2,CUST-00190,welcome,2024-01-11,0,0
eba7b1ac,CUST-00191,welcome,2024-04-27,1,0
b332b6a2,CUST-00191,sample_followup,2024-05-15,0,0
e5c01837,CUST-00191,post_purchase,2024-05-29,0,0
47feec45,CUST-00192,welcome,2024-08-07,0,0
00d8969a,CUST-00192,sample_followup,2024-08-11,0,1
e08cc4e7,CUST-00192,post_purchase,2024-08-24,1,0
ae122407,CUST-00193,welcome,2024-11-20,1,0
89b10c1d,CUST-00193,sample_followup,2024-11-24,0,1
199b8330,CUST-00193,post_purchase,2024-12-08,1,0
638dd5a5,CUST-00194,welcome,2024-10-30,0,1
ac84aa76,CUST-00194,sample_followup,2024-11-03,1,0
233bd6f9,CUST-00194,project_nurture,2024-12-02,0,0
bb152c15,CUST-00194,post_purchase,2024-12-21,1,0
bacf0f81,CUST-00195,welcome,2024-10-25,0,0
0d50d002,CUST-00196,welcome,2024-07-18,0,0
5191ad21,CUST-00196,sample_followup,2024-07-27,1,0
634e5706,CUST-00196,post_purchase,2024-09-27,0,0
d391d8eb,CUST-00197,welcome,2024-06-29,0,0
0975cd3f,CUST-00197,sample_followup,2024-07-02,0,0
a6e4eda6,CUST-00197,reactivation,2024-08-11,0,0
df24e1a5,CUST-00198,welcome,2025-04-29,0,0
ddd32b03,CUST-00198,sample_followup,2025-05-08,0,0
89790416,CUST-00198,reactivation,2025-07-13,0,0
f6d8e3d0,CUST-00199,welcome,2025-08-03,0,0
c144a89c,CUST-00199,sample_followup,2025-08-20,1,0
2fe8de13,CUST-00200,welcome,2024-02-18,0,0
f2ff318d,CUST-00201,welcome,2025-01-23,1,0
b61b3b8a,CUST-00201,sample_followup,2025-02-06,0,0
c29dc82e,CUST-00201,reactivation,2025-03-05,0,0
f9d96bcf,CUST-00202,welcome,2024-10-15,0,0
0bcb4820,CUST-00202,sample_followup,2024-10-27,1,0
9047b91c,CUST-00202,reactivation,2025-01-03,0,1
0d48fe6e,CUST-00203,welcome,2024-06-14,0,1
a77cd01f,CUST-00203,reactivation,2024-08-20,0,0
73d25951,CUST-00204,welcome,2024-03-29,0,0
f42097db,CUST-00204,sample_followup,2024-04-18,0,0
69e51450,CUST-00204,reactivation,2024-06-22,0,0
4d5f296f,CUST-00205,welcome,2024-07-27,1,0
b6956be1,CUST-00205,sample_followup,2024-08-11,0,0
1ad55f27,CUST-00205,post_purchase,2024-09-27,0,0
40178e27,CUST-00206,welcome,2025-06-27,0,0
059cdf1f,CUST-00207,welcome,2024-05-18,0,0
b3fecd9d,CUST-00207,sample_followup,2024-05-26,0,0
8e5bb123,CUST-00207,post_purchase,2024-06-04,0,0
abe8d8de,CUST-00208,welcome,2025-08-02,1,0
ab969e04,CUST-00208,sample_followup,2025-08-09,0,0
91d2a92c,CUST-00209,welcome,2024-05-02,1,0
aeae52b9,CUST-00209,sample_followup,2024-05-21,0,0
8f5ed354,CUST-00209,reactivation,2024-08-08,1,0
a016f4b9,CUST-00210,welcome,2024-08-16,1,0
35c9543b,CUST-00210,sample_followup,2024-09-06,0,0
e6cace3f,CUST-00210,post_purchase,2024-09-27,1,1
97b6c5bc,CUST-00211,welcome,2024-02-07,1,0
441dad7f,CUST-00211,sample_followup,2024-02-21,0,0
9576dadf,CUST-00211,post_purchase,2024-03-06,0,0
8820d663,CUST-00212,welcome,2024-07-19,1,0
805c9165,CUST-00212,sample_followup,2024-07-23,0,0
cce4700a,CUST-00212,reactivation,2024-10-02,0,0
3b63fd78,CUST-00213,welcome,2024-12-14,0,0
fc2bfbb1,CUST-00213,sample_followup,2024-12-20,0,0
62a9aab3,CUST-00213,post_purchase,2025-02-01,1,1
628ab99f,CUST-00214,welcome,2025-05-03,1,0
746e5107,CUST-00215,welcome,2024-09-29,0,0
4cd7123f,CUST-00215,sample_followup,2024-10-03,0,0
25c36ed0,CUST-00215,reactivation,2024-11-22,0,0
421a9ccf,CUST-00216,welcome,2024-10-09,0,1
eb079293,CUST-00217,welcome,2024-06-28,1,0
f60d778d,CUST-00217,sample_followup,2024-07-06,0,0
51cb76c7,CUST-00217,post_purchase,2024-08-14,1,0
12775ea0,CUST-00218,welcome,2024-10-14,0,0
dafab778,CUST-00218,sample_followup,2024-10-30,1,0
50cbaac6,CUST-00218,post_purchase,2024-11-08,1,0
f1c9227c,CUST-00219,welcome,2024-09-14,1,0
e29852b2,CUST-00219,sample_followup,2024-09-18,0,0
1ac22fb5,CUST-00219,reactivation,2024-12-05,0,1
f3db0b03,CUST-00220,welcome,2024-07-23,1,0
9bede77c,CUST-00221,welcome,2025-01-26,1,0
4b64508d,CUST-00221,sample_followup,2025-02-17,0,0
abe4ec0f,CUST-00221,post_purchase,2025-03-18,1,0
2463ae77,CUST-00222,welcome,2025-06-18,1,0
0b618c3f,CUST-00223,welcome,2025-04-30,0,0
37c27e40,CUST-00223,sample_followup,2025-05-09,1,0
f1dad778,CUST-00223,post_purchase,2025-06-20,1,0
775a7277,CUST-00224,welcome,2024-10-06,0,0
42645249,CUST-00225,welcome,2025-07-01,1,1
e34c6f16,CUST-00225,sample_followup,2025-07-04,0,0
bbbdb245,CUST-00225,post_purchase,2025-08-26,1,0
e14f4bf1,CUST-00226,welcome,2024-07-13,0,0
aa0d809a,CUST-00226,sample_followup,2024-07-17,0,0
341e378e,CUST-00226,trade_engagement,2024-08-30,0,0
5cab1051,CUST-00227,welcome,2024-03-12,1,0
d2ca5251,CUST-00227,sample_followup,2024-03-23,1,1
7d030cf8,CUST-00227,trade_engagement,2024-05-03,1,1
81d92e98,CUST-00228,welcome,2025-05-26,1,0
83332bfd,CUST-00228,sample_followup,2025-06-09,0,0
36dfaf5f,CUST-00228,post_purchase,2025-07-12,0,0
e4ba6ecf,CUST-00229,welcome,2024-07-23,0,0
46b13ef9,CUST-00230,welcome,2025-07-17,1,0
e5ff0ef5,CUST-00231,welcome,2024-10-10,1,1
6c964ea0,CUST-00231,sample_followup,2024-10-31,1,1
f5389f24,CUST-00231,post_purchase,2024-12-27,1,1
408b839c,CUST-00232,welcome,2025-03-26,1,1
74272850,CUST-00232,sample_followup,2025-04-14,0,0
697711c6,CUST-00232,project_nurture,2025-05-01,0,0
35e8ecf3,CUST-00232,trade_engagement,2025-05-21,1,0
95d6fb43,CUST-00233,welcome,2025-01-11,1,0
093d0c46,CUST-00233,sample_followup,2025-01-25,0,0
1bc9147d,CUST-00233,reactivation,2025-03-24,0,0
32efa3ea,CUST-00234,welcome,2024-11-26,1,0
8db73f5b,CUST-00234,sample_followup,2024-12-02,1,0
711404ff,CUST-00234,reactivation,2025-02-06,0,0
4aa28852,CUST-00235,welcome,2024-03-14,1,0
0dda3880,CUST-00235,sample_followup,2024-03-28,0,0
3d5e5bcb,CUST-00235,post_purchase,2024-05-22,1,0
97928f74,CUST-00236,welcome,2025-06-23,0,0
564dacab,CUST-00237,welcome,2025-03-14,1,0
4c11fb4d,CUST-00237,reactivation,2025-05-26,0,0
061d0a8b,CUST-00238,welcome,2025-03-17,1,0
2eb6713e,CUST-00238,sample_followup,2025-04-02,0,1
068b26a1,CUST-00238,post_purchase,2025-04-19,1,0
f4bc41f0,CUST-00239,welcome,2025-08-08,1,0
1eeec585,CUST-00239,sample_followup,2025-08-19,0,0
122a8284,CUST-00239,project_nurture,2025-09-22,0,0
c77d7b49,CUST-00240,welcome,2024-11-04,1,1
a2cf8b09,CUST-00240,sample_followup,2024-11-19,0,0
a3dca9b2,CUST-00240,reactivation,2025-02-08,0,1
5af12ba0,CUST-00241,welcome,2024-11-09,1,1
5aabd47c,CUST-00241,sample_followup,2024-11-25,0,1
d13ba1e6,CUST-00241,post_purchase,2024-12-25,0,0
4844f80a,CUST-00242,welcome,2025-02-09,0,0
c8248295,CUST-00242,sample_followup,2025-02-21,1,0
548f11b9,CUST-00242,post_purchase,2025-03-24,0,0
bbb0eaf6,CUST-00243,welcome,2025-03-28,1,0
d9819e2e,CUST-00243,trade_engagement,2025-06-20,0,0
97548b49,CUST-00244,welcome,2024-11-09,0,0
1047c4e2,CUST-00245,welcome,2024-01-20,1,0
63aad6be,CUST-00245,sample_followup,2024-02-02,1,0
93e67ba7,CUST-00245,reactivation,2024-03-23,0,1
7b7ea8bd,CUST-00246,welcome,2024-08-25,0,1
1794eb7a,CUST-00246,post_purchase,2024-09-20,1,0
c967e1bd,CUST-00247,welcome,2025-05-29,0,0
4b460447,CUST-00247,sample_followup,2025-06-17,1,0
6dcb6864,CUST-00247,post_purchase,2025-08-11,0,0
d96cc0a4,CUST-00248,welcome,2024-05-22,0,0
5dce3ffd,CUST-00248,sample_followup,2024-05-28,0,0
f0211ac9,CUST-00248,post_purchase,2024-07-11,1,0
86f80636,CUST-00249,welcome,2025-02-28,1,0
100e9063,CUST-00250,welcome,2024-08-26,0,0
7c668612,CUST-00250,sample_followup,2024-09-17,1,0
6412c969,CUST-00250,post_purchase,2024-10-10,0,0
a9040676,CUST-00251,welcome,2024-11-29,0,0
74772fd9,CUST-00251,sample_followup,2024-12-19,0,0
37d88a5c,CUST-00251,project_nurture,2025-01-11,0,0
5606db4d,CUST-00251,trade_engagement,2025-01-30,0,0
c6012bf2,CUST-00252,welcome,2025-06-13,0,0
db252538,CUST-00252,sample_followup,2025-06-16,0,0
a6263c62,CUST-00252,post_purchase,2025-08-10,0,0
3ea0a148,CUST-00253,welcome,2024-07-26,0,0
08f77594,CUST-00253,sample_followup,2024-08-05,1,0
1670d05f,CUST-00253,reactivation,2024-10-03,0,0
58e2ee20,CUST-00254,welcome,2024-06-24,1,0
d70647e7,CUST-00254,sample_followup,2024-07-08,1,0
e5d8bb47,CUST-00254,reactivation,2024-08-04,0,0
2395036d,CUST-00255,welcome,2025-07-11,1,0
a8154ed0,CUST-00255,sample_followup,2025-08-01,1,0
ccbd9b6d,CUST-00256,welcome,2024-12-24,0,0
e5618ac5,CUST-00256,sample_followup,2024-12-29,0,0
634d6961,CUST-00256,reactivation,2025-03-16,0,0
25c79361,CUST-00257,welcome,2024-02-07,0,0
66db707b,CUST-00257,post_purchase,2024-03-19,0,0
f243c2ad,CUST-00258,welcome,2025-06-26,0,0
fa7cf43a,CUST-00258,sample_followup,2025-07-08,1,0
576cea51,CUST-00258,post_purchase,2025-08-26,0,0
af4c2a3c,CUST-00259,welcome,2025-03-01,0,0
7586061e,CUST-00259,sample_followup,2025-03-11,1,0
07364104,CUST-00259,post_purchase,2025-04-10,0,1
ca1de2a6,CUST-00260,welcome,2024-05-20,0,0
0a9f36a6,CUST-00261,welcome,2025-08-02,0,0
2ee14939,CUST-00261,post_purchase,2025-08-22,1,0
3145def8,CUST-00262,welcome,2024-11-12,1,0
87f169de,CUST-00263,welcome,2025-01-19,1,1
00ed236b,CUST-00263,sample_followup,2025-01-27,0,0
5272446f,CUST-00263,reactivation,2025-03-04,0,0
39b37fa0,CUST-00264,welcome,2024-05-16,0,1
9c4df59c,CUST-00265,welcome,2024-02-18,1,0
32f9232f,CUST-00265,sample_followup,2024-02-25,0,0
ff58c8cf,CUST-00265,post_purchase,2024-03-15,0,0
89f96c0b,CUST-00266,welcome,2024-12-13,1,0
e8a689a8,CUST-00266,sample_followup,2024-12-18,0,0
a0b0f0c4,CUST-00266,reactivation,2025-02-22,0,0
ca33a6dc,CUST-00267,welcome,2025-07-01,1,1
1b0388b8,CUST-00268,welcome,2025-04-22,0,0
0ffcedfa,CUST-00268,sample_followup,2025-05-15,0,0
c926fda1,CUST-00268,post_purchase,2025-06-23,1,0
91cbcefc,CUST-00269,welcome,2024-04-20,1,0
dae9f351,CUST-00269,sample_followup,2024-04-29,1,0
6ad4137c,CUST-00269,post_purchase,2024-06-27,0,0
e2f5cbb5,CUST-00270,welcome,2025-08-11,1,1
81100a87,CUST-00270,sample_followup,2025-08-25,0,0
10eaf1a2,CUST-00271,welcome,2024-04-03,0,0
997d6bdf,CUST-00271,sample_followup,2024-04-14,1,0
d992909b,CUST-00271,post_purchase,2024-06-12,0,0
d24a8273,CUST-00272,welcome,2025-06-07,0,1
d46b32d0,CUST-00273,welcome,2024-08-29,1,0
e96c9bab,CUST-00273,sample_followup,2024-09-09,0,0
a30a35ea,CUST-00273,project_nurture,2024-10-09,1,1
4ce7b77f,CUST-00273,post_purchase,2024-09-27,0,0
f13b3f34,CUST-00274,welcome,2025-03-12,1,0
fe367ba3,CUST-00274,sample_followup,2025-03-23,1,0
235452c2,CUST-00274,trade_engagement,2025-06-03,0,0
7fcc84aa,CUST-00275,welcome,2025-06-24,0,0
2a14f734,CUST-00276,welcome,2024-12-18,1,0
9fc1a5af,CUST-00276,sample_followup,2024-12-29,1,0
2c3b04f5,CUST-00276,post_purchase,2025-02-26,0,0
0cc42e3a,CUST-00277,welcome,2024-01-29,1,0
cb6dc3c0,CUST-00277,sample_followup,2024-02-05,0,0
e7b11ed2,CUST-00277,reactivation,2024-04-14,0,0
f841c7c1,CUST-00278,welcome,2025-05-12,1,1
07a65524,CUST-00278,sample_followup,2025-05-21,1,0
011d84e7,CUST-00278,post_purchase,2025-07-15,0,0
4bfa4033,CUST-00279,welcome,2025-06-30,1,0
7d0ae45e,CUST-00279,sample_followup,2025-07-16,0,0
0404b051,CUST-00279,post_purchase,2025-08-28,0,0
818059a5,CUST-00280,welcome,2025-04-18,1,0
eb199270,CUST-00280,sample_followup,2025-05-07,0,0
484566a1,CUST-00280,post_purchase,2025-06-13,1,0
e9256395,CUST-00281,welcome,2024-05-05,0,0
229546f3,CUST-00282,welcome,2024-03-19,1,0
ac30d6fb,CUST-00282,sample_followup,2024-03-26,1,1
c594b153,CUST-00282,reactivation,2024-05-08,0,0
677c8136,CUST-00283,welcome,2024-07-25,1,0
4154cc7f,CUST-00283,sample_followup,2024-07-30,0,1
f92e1cea,CUST-00283,post_purchase,2024-09-05,1,0
2485cc47,CUST-00284,welcome,2025-02-05,0,0
d4580a27,CUST-00285,welcome,2025-01-29,0,0
9d487b91,CUST-00285,reactivation,2025-03-22,0,0
aa1799e2,CUST-00286,welcome,2024-10-24,1,0
d40d02ce,CUST-00287,welcome,2025-03-25,0,0
41fb5a7d,CUST-00287,sample_followup,2025-04-13,1,0
2e790342,CUST-00287,post_purchase,2025-04-23,1,0
8334171b,CUST-00288,welcome,2024-03-15,1,0
afb2bc5e,CUST-00288,sample_followup,2024-04-06,1,0
918d8d50,CUST-00288,reactivation,2024-05-09,0,0
dfc06c38,CUST-00289,welcome,2024-04-19,1,0
010fbc93,CUST-00290,welcome,2025-08-13,0,0
dc1d994c,CUST-00290,sample_followup,2025-08-18,1,0
6b1ed85c,CUST-00290,post_purchase,2025-09-24,1,1
1e0b07cd,CUST-00291,welcome,2025-05-14,0,0
b7fe869c,CUST-00292,welcome,2024-10-05,1,0
141c930d,CUST-00293,welcome,2024-11-05,1,0
c0ad0180,CUST-00293,sample_followup,2024-11-24,1,0
26c09842,CUST-00293,post_purchase,2024-12-15,0,0
d602f6af,CUST-00294,welcome,2024-08-03,0,0
8c287fb7,CUST-00294,sample_followup,2024-08-18,0,0
1ca59ef9,CUST-00294,reactivation,2024-10-21,0,0
0cf3a91d,CUST-00295,welcome,2024-08-24,0,0
c9c6c1e5,CUST-00295,sample_followup,2024-09-03,0,0
861b9609,CUST-00295,post_purchase,2024-10-06,0,0
a6c1b6b6,CUST-00296,welcome,2025-04-22,1,0
d0d62540,CUST-00296,reactivation,2025-07-05,0,0
09d9588b,CUST-00297,welcome,2024-08-10,1,0
89561934,CUST-00297,sample_followup,2024-08-22,0,0
d13b7d91,CUST-00297,project_nurture,2024-09-23,0,1
1a384144,CUST-00297,post_purchase,2024-09-30,0,0
c5521a2f,CUST-00298,welcome,2024-10-30,1,0
adf5a207,CUST-00298,post_purchase,2024-12-09,0,0
151a69c1,CUST-00299,welcome,2024-03-14,1,0
0c87a5b1,CUST-00299,sample_followup,2024-03-20,1,0
33a2de33,CUST-00299,post_purchase,2024-05-11,1,0
6b8c3c35,CUST-00300,welcome,2024-03-10,0,0
02b04b8f,CUST-00300,reactivation,2024-05-29,1,0
2986ba83,CUST-00301,welcome,2024-10-01,1,0
55c70dbf,CUST-00301,sample_followup,2024-10-06,0,0
8848df16,CUST-00301,post_purchase,2024-11-23,0,0
50a0924e,CUST-00302,welcome,2024-07-03,1,1
6da10c5f,CUST-00302,sample_followup,2024-07-16,1,0
9ec18508,CUST-00302,post_purchase,2024-08-16,0,0
e5ff837e,CUST-00303,welcome,2024-12-01,0,0
db876414,CUST-00303,sample_followup,2024-12-08,0,0
4368dd36,CUST-00303,post_purchase,2025-01-08,0,0
14d85511,CUST-00304,welcome,2024-11-21,1,0
7b06c998,CUST-00304,sample_followup,2024-12-01,0,0
d6aaa85f,CUST-00304,reactivation,2025-02-15,1,0
7847b83d,CUST-00305,welcome,2025-07-14,1,0
3cf10cd6,CUST-00306,welcome,2025-03-29,0,1
b7ff112f,CUST-00306,sample_followup,2025-04-12,0,0
23a49a3b,CUST-00306,post_purchase,2025-05-28,1,1
eddf8203,CUST-00307,welcome,2025-02-08,0,0
193067ec,CUST-00307,sample_followup,2025-02-21,1,0
46da612d,CUST-00307,project_nurture,2025-03-16,0,0
63e6b8b7,CUST-00307,post_purchase,2025-03-12,0,0
eebb8898,CUST-00308,welcome,2025-06-22,0,1
715ae2ad,CUST-00309,welcome,2024-05-21,0,1
1fcfdbfe,CUST-00310,welcome,2024-01-29,0,0
15fea18a,CUST-00310,sample_followup,2024-02-08,0,1
a5eba703,CUST-00310,post_purchase,2024-02-21,0,0
530e6f2c,CUST-00311,welcome,2024-05-03,0,0
02ff16f5,CUST-00311,post_purchase,2024-05-24,1,0
5491a36d,CUST-00312,welcome,2024-07-18,1,0
b8651354,CUST-00312,sample_followup,2024-08-01,1,0
2b788cf0,CUST-00312,post_purchase,2024-08-28,1,0
f2de5b59,CUST-00313,welcome,2025-06-23,1,0
cb2fd9d7,CUST-00313,sample_followup,2025-07-04,1,0
eae97258,CUST-00313,trade_engagement,2025-08-21,1,0
f4873190,CUST-00314,welcome,2024-05-12,1,0
964097c5,CUST-00314,post_purchase,2024-05-24,1,1
dcb74893,CUST-00315,welcome,2024-09-17,0,0
f3fa872b,CUST-00315,sample_followup,2024-09-25,0,1
bddacbf1,CUST-00315,reactivation,2024-11-13,0,0
e6602037,CUST-00316,welcome,2025-06-02,0,0
414361bc,CUST-00316,sample_followup,2025-06-07,0,0
862f0cc7,CUST-00316,trade_engagement,2025-08-16,0,0
66875f2a,CUST-00317,welcome,2024-08-08,0,1
ad424786,CUST-00317,sample_followup,2024-08-22,0,1
d1af2b02,CUST-00317,post_purchase,2024-09-18,1,0
30132e5e,CUST-00318,welcome,2024-07-13,0,0
134946c1,CUST-00318,sample_followup,2024-07-22,0,0
e441b403,CUST-00318,reactivation,2024-08-24,0,0
b4a569dd,CUST-00319,welcome,2024-07-23,1,0
26746707,CUST-00319,sample_followup,2024-08-12,1,0
8120add6,CUST-00319,post_purchase,2024-09-20,0,0
efe731c0,CUST-00320,welcome,2024-02-01,1,1
15825d58,CUST-00320,sample_followup,2024-02-08,0,0
537872dd,CUST-00320,reactivation,2024-04-06,0,0
cccd6b06,CUST-00321,welcome,2024-09-25,0,0
8a3661b4,CUST-00321,sample_followup,2024-10-03,0,1
6e1eb598,CUST-00321,reactivation,2024-11-09,0,0
ec3225ac,CUST-00322,welcome,2024-04-23,0,0
aeae1eb8,CUST-00323,welcome,2025-01-22,1,1
e31196c3,CUST-00323,sample_followup,2025-02-04,0,0
e2cb8aef,CUST-00323,reactivation,2025-03-27,1,0
6fd0a126,CUST-00324,welcome,2024-09-08,1,0
13f29bc5,CUST-00324,sample_followup,2024-09-15,0,1
a82e8766,CUST-00324,post_purchase,2024-10-26,1,0
0b9008fb,CUST-00325,welcome,2024-12-14,1,0
0aafbe0d,CUST-00326,welcome,2024-02-19,1,0
4f056f7d,CUST-00326,sample_followup,2024-02-26,0,0
39603aa7,CUST-00326,post_purchase,2024-03-10,1,0
c03adba4,CUST-00327,welcome,2025-04-10,0,0
6b9541ff,CUST-00327,sample_followup,2025-04-26,0,0
2925405d,CUST-00327,reactivation,2025-06-19,0,0
844547f0,CUST-00328,welcome,2025-04-19,0,0
85559a62,CUST-00329,welcome,2024-10-01,0,0
e129d87c,CUST-00329,sample_followup,2024-10-17,0,0
44b54d84,CUST-00329,post_purchase,2024-11-12,0,0
a8de4009,CUST-00330,welcome,2024-01-22,0,0
57da6e5d,CUST-00330,sample_followup,2024-02-04,0,1
4cb76b65,CUST-00330,reactivation,2024-03-10,1,0
bb9feaf6,CUST-00331,welcome,2025-08-18,1,1
398a72ae,CUST-00331,sample_followup,2025-09-07,1,0
c17147fd,CUST-00331,post_purchase,2025-09-27,1,0
1395d917,CUST-00332,welcome,2024-11-21,0,0
38ed3ae4,CUST-00332,sample_followup,2024-12-04,1,0
91b5447b,CUST-00332,reactivation,2025-02-11,0,0
87e28e41,CUST-00333,welcome,2024-09-17,1,0
4e886f04,CUST-00333,sample_followup,2024-10-03,1,0
36b4eb5e,CUST-00333,trade_engagement,2024-12-20,0,0
d985030f,CUST-00334,welcome,2025-05-19,1,0
a376a166,CUST-00334,sample_followup,2025-05-26,1,1
0756a174,CUST-00334,reactivation,2025-07-27,0,0
657abebb,CUST-00335,welcome,2024-07-08,1,0
24085bcd,CUST-00335,sample_followup,2024-07-19,0,0
57b4ad2e,CUST-00335,reactivation,2024-09-27,0,0
401869fb,CUST-00336,welcome,2024-05-17,1,0
cdcf328a,CUST-00336,sample_followup,2024-05-26,1,0
d023c01e,CUST-00336,reactivation,2024-08-01,1,0
ebb816cf,CUST-00337,welcome,2024-06-22,1,1
8ff0d87b,CUST-00337,post_purchase,2024-08-17,0,0
73d2e5e5,CUST-00338,welcome,2024-05-14,0,0
dac4aa9a,CUST-00338,sample_followup,2024-05-29,1,0
4a4e7030,CUST-00338,post_purchase,2024-07-20,1,1
8e86a086,CUST-00339,welcome,2025-03-10,1,0
5a83b49e,CUST-00339,reactivation,2025-05-21,0,0
3dd18f75,CUST-00340,welcome,2025-01-26,1,0
1aa423f1,CUST-00340,sample_followup,2025-02-05,0,0
1ec5a783,CUST-00340,reactivation,2025-03-13,0,0
a3b59fa9,CUST-00341,welcome,2024-10-15,0,0
a95637b2,CUST-00342,welcome,2024-06-04,1,0
bf20ebd9,CUST-00342,sample_followup,2024-06-20,1,0
52cd72ac,CUST-00342,trade_engagement,2024-08-21,0,0
2dac0c55,CUST-00343,welcome,2024-05-07,0,0
b159a63d,CUST-00344,welcome,2025-08-08,0,0
206aae8a,CUST-00344,sample_followup,2025-08-16,0,1
804ed2fd,CUST-00344,project_nurture,2025-09-20,0,0
8d7a523c,CUST-00344,post_purchase,2025-09-11,1,1
3468c30e,CUST-00345,welcome,2025-08-06,1,1
7f9663be,CUST-00345,sample_followup,2025-08-20,1,0
140ed07b,CUST-00345,project_nurture,2025-09-04,1,0
997f5069,CUST-00345,post_purchase,2025-10-16,1,0
b04511de,CUST-00346,welcome,2024-05-15,1,0
12c8970a,CUST-00346,sample_followup,2024-06-04,1,0
527fe755,CUST-00346,reactivation,2024-07-28,0,0
ff1055db,CUST-00347,welcome,2024-08-18,0,1
b70cf38c,CUST-00347,sample_followup,2024-09-04,1,0
a1a851a7,CUST-00347,reactivation,2024-11-03,0,0
db1b41c3,CUST-00348,welcome,2025-06-10,1,0
c41d6d13,CUST-00348,sample_followup,2025-06-30,0,1
87375e07,CUST-00348,post_purchase,2025-08-28,1,0
177e0a91,CUST-00349,welcome,2024-09-29,0,0
911154dd,CUST-00349,sample_followup,2024-10-18,1,0
f05340b7,CUST-00349,trade_engagement,2025-01-08,0,0
9e85e8f8,CUST-00350,welcome,2025-01-05,1,0
cf47e433,CUST-00350,sample_followup,2025-01-13,1,0
fff1c96b,CUST-00350,post_purchase,2025-03-03,1,0
7ddbce61,CUST-00351,welcome,2024-06-06,0,0
ae485fe2,CUST-00351,sample_followup,2024-06-09,0,0
675f7a36,CUST-00351,reactivation,2024-08-22,0,0
b0093b30,CUST-00352,welcome,2025-02-14,0,0
07e61640,CUST-00352,sample_followup,2025-03-08,0,0
e4e1ef5d,CUST-00352,post_purchase,2025-04-13,0,0
49260256,CUST-00353,welcome,2025-04-25,1,0
f4242d87,CUST-00353,sample_followup,2025-05-08,0,0
63f71ff6,CUST-00353,post_purchase,2025-07-03,1,0
5a5bb301,CUST-00354,welcome,2024-01-20,1,0
4faa89ea,CUST-00354,sample_followup,2024-01-24,1,0
88a1a428,CUST-00354,post_purchase,2024-02-23,0,0
f0750524,CUST-00355,welcome,2024-04-17,0,0
5eef45ec,CUST-00356,welcome,2025-06-04,1,0
f996a2f6,CUST-00357,welcome,2024-06-07,0,0
d2e8cfab,CUST-00358,welcome,2025-06-02,0,0
d8302c0d,CUST-00358,sample_followup,2025-06-11,0,0
5e08b8e5,CUST-00358,trade_engagement,2025-08-27,0,0
2e096045,CUST-00359,welcome,2025-06-14,0,0
5f6956ce,CUST-00359,post_purchase,2025-07-31,0,0
2368a3bb,CUST-00360,welcome,2025-07-21,1,0
77dd239d,CUST-00360,sample_followup,2025-07-27,1,0
2349fc17,CUST-00361,welcome,2025-02-19,0,0
63e38674,CUST-00362,welcome,2025-06-08,0,1
c3740fec,CUST-00362,sample_followup,2025-06-18,0,0
fd420961,CUST-00362,reactivation,2025-08-30,1,0
b3c5e08a,CUST-00363,welcome,2024-02-19,1,0
05c96570,CUST-00363,sample_followup,2024-03-03,0,0
9d1afb80,CUST-00363,reactivation,2024-05-14,0,0
370c7692,CUST-00364,welcome,2024-04-18,0,0
f7169a1a,CUST-00364,sample_followup,2024-04-21,0,0
a82afc7e,CUST-00364,post_purchase,2024-06-02,1,0
fa22bca0,CUST-00365,welcome,2025-05-17,1,0
9216e764,CUST-00365,sample_followup,2025-05-23,0,0
37d3f524,CUST-00365,post_purchase,2025-06-08,1,0
e046d6bc,CUST-00366,welcome,2025-01-19,1,0
4f904112,CUST-00367,welcome,2025-05-16,0,0
eee30429,CUST-00367,sample_followup,2025-05-28,0,0
2eec649e,CUST-00367,reactivation,2025-07-26,0,0
65a210ce,CUST-00368,welcome,2024-11-30,1,0
c7ffab26,CUST-00368,reactivation,2025-02-22,0,0
49b1c38e,CUST-00369,welcome,2024-11-13,1,0
